subject,question_id,question,A,B,C,D,E,F,G,H,I,J,true_answer,pred,is_correct,answer_method,cot_pred,cot_input_length,cot_gen_length,cot_output,answer_latency_ms,extraction_method_used,ground_truth_normalized,extracted_normalized
SPLIT_0_OF_1,274,In which location would a groundhog hide from a wolf?,beside a tree,in the grass,on a stump,under the ground,,,,,,,D,D,True,generate,D,116,7,The correct answer is D.,243.92898559570312,,,
SPLIT_0_OF_1,275,Cutting down trees in a forest,leads to more habitats for animals,decreases the chance of erosion,increases the number of trees in the forest,leads to less habitats for animals,,,,,,,D,D,True,generate,D,125,6,The correct answer is D,209.49830627441406,,,
SPLIT_0_OF_1,276,"I chipped away at a toy doll and the surface became really rough, when I rub it against a piece of wood that will create an increase in",animals,resistance,water,sunshine,,,,,,,B,B,True,generate,B,127,6,The correct answer is B,209.8718719482422,,,
SPLIT_0_OF_1,277,The arctic is white in coloring,because it's overpopulated with polar bears,because it's covered in white lilies,because it's blanketed in crystalline ice water,because it's gets so little sunlight,,,,,,,C,C,True,generate,C,134,6,The correct answer is C,209.94192504882812,,,
SPLIT_0_OF_1,278,What would help to ensure that your dog remains free from hypothermia in January in Alaska?,Lots of meat,Lots of love,Vitamin supplements,An insulated room,,,,,,,D,D,True,generate,D,122,6,The correct answer is D,209.27626037597656,,,
SPLIT_0_OF_1,279,The majority of a lizard's diet consists of,fleas,crawlies,gummy worms,berries,,,,,,,B,D,False,generate,D,110,6,The correct answer is D,209.22201538085938,,,
SPLIT_0_OF_1,280,What food production happens in a leaf?,nutrient making process,the breathing,the respiration,the digestion,,,,,,,A,A,True,generate,A,110,6,The correct answer is A,209.31301879882812,,,
SPLIT_0_OF_1,281,Plants are unable to grow if they have zero access to,a nice cool breeze,fresh soil with manure,a regular source of saltwater,needs required for creating chlorophyll,,,,,,,D,D,True,generate,D,127,6,The correct answer is D,210.14051818847656,,,
SPLIT_0_OF_1,282,Which characteristic did a person inherit?,length of hair,number of friends,number of nails,length of shirt,,,,,,,C,C,True,generate,C,111,6,The correct answer is C,210.3435821533203,,,
SPLIT_0_OF_1,283,Selective deforestation has a negative impact on,rain clouds and ozone layer,"lakes, ponds and shellfish",greenhouse gases and algae,living organisms in ecosystem,,,,,,,D,D,True,generate,D,120,6,The correct answer is D,209.94479370117188,,,
SPLIT_0_OF_1,284,Where would you find a mine?,in a tree,under a mountain,in the air,in the water,,,,,,,B,B,True,generate,B,111,6,The correct answer is B,210.2548828125,,,
SPLIT_0_OF_1,285,What can cause people to crash their car?,Seeing a solar eclipse,Using their turn signals,Driving the speed limit,Keeping their eyes on the road,,,,,,,A,A,True,generate,A,119,6,The correct answer is A,209.83958435058594,,,
SPLIT_0_OF_1,286,Coral grows in,frigid waters,tepid seas,glacial environments,jungle forests,,,,,,,B,B,True,generate,B,108,6,The correct answer is B,209.34902954101562,,,
SPLIT_0_OF_1,287,"A Punnett square is used to identify the percent chance of a trait being passed down from a parent to its offspring, so",certain things may be featured,certain features may be predicted,certain traits may be given,certain features may be guaranteed,,,,,,,B,B,True,generate,B,138,6,The correct answer is B,210.00233459472656,,,
SPLIT_0_OF_1,288,"A deer is eating in a field, and wants more food. Regardless of how hard the deer tries, the deer is unable to produce",longer antlers,food for itself,baby deer,urine,,,,,,,B,B,True,generate,B,129,6,The correct answer is B,209.90562438964844,,,
SPLIT_0_OF_1,289,Building new areas to dispose of refuse may lead to,community concerns over environmental impact,better air and soil quality,higher value on land parcels,improvement in water supply,,,,,,,A,A,True,generate,A,122,6,The correct answer is A,209.42221069335938,,,
SPLIT_0_OF_1,290,Evaporation,causes puddles to become dried out mud,causes fields of crops to grow faster,causes flowers to bloom abundantly,fills up irrigation ponds,,,,,,,A,A,True,generate,A,120,6,The correct answer is A,209.4501190185547,,,
SPLIT_0_OF_1,291,"A field begins to bloom and blossom and plants need to be pollinated. In order to spread seeds, plants will most rely on",pythons,salmon,robins,craters,,,,,,,C,C,True,generate,C,127,7,The correct answer is C.,244.80613708496094,,,
SPLIT_0_OF_1,292,Which item urinates?,airplane,car,mammal,boat,,,,,,,C,C,True,generate,C,103,6,The correct answer is C,209.438720703125,,,
SPLIT_0_OF_1,293,All of the following are examples of evaporation apart from,Warm breath fogging up a mirror,Morning dew drying on the grass,The water level in a glass decreasing,Sweat drying on skin,,,,,,,A,A,True,generate,A,128,6,The correct answer is A,210.67234802246094,,,
SPLIT_0_OF_1,294,The lunar cycle also changes,water,colors,the sun,planets,,,,,,,A,C,False,generate,C,103,7,The correct answer is C.,244.5977325439453,,,
SPLIT_0_OF_1,295,An organism that makes food for itself,is nutritionally self sustaining,will die faster than other organisms,will need help sustaining strength,is reliant on other organisms for assistance,,,,,,,A,A,True,generate,A,123,6,The correct answer is A,209.6400909423828,,,
SPLIT_0_OF_1,296,What does the respiratory system transfer to the circulatory system?,food,water,nutrients,O,,,,,,,D,D,True,generate,D,108,6,The correct answer is D,209.29971313476562,,,
SPLIT_0_OF_1,297,"In a closed circuit, electricity will",burn out,charge itself,loop endlessly,resist flow,,,,,,,C,C,True,generate,C,108,6,The correct answer is C,209.5392608642578,,,
SPLIT_0_OF_1,298,A Punnett square can be used to calculate the chance of a trait being passed to someone's,mother,grandfather,daughter,father,,,,,,,C,C,True,generate,C,116,7,The correct answer is C.,244.91421508789062,,,
SPLIT_0_OF_1,299,They looked where the log decayed to garden as it would leave the earth,richer,dryer,sandy,harder,,,,,,,A,B,False,generate,B,112,7,The correct answer is B.,245.119384765625,,,
SPLIT_0_OF_1,300,what kind of temperature causes fur shedding?,in freezing cold,a high temperature,in any temperature,a low temperature,,,,,,,B,D,False,generate,D,112,7,The correct answer is D.,244.6945343017578,,,
SPLIT_0_OF_1,301,exposure to fire could result in,wet items,cold items,none of these,combusted items,,,,,,,D,D,True,generate,D,110,6,The correct answer is D,209.86886596679688,,,
SPLIT_0_OF_1,302,What is an example of clear weather meaning sunny weather?,more stars are visible on clear nights,cloud cover protects from sunburn,clear days will be warmer,fewer clouds allow for more sunlight,,,,,,,D,D,True,generate,D,127,6,The correct answer is D,210.61302185058594,,,
SPLIT_0_OF_1,303,The special tissues in plants that transport minerals throughout the plant are similar to,a wick,a funnel,a knife,a whisk,,,,,,,A,A,True,generate,A,116,6,The correct answer is A,210.6282196044922,,,
SPLIT_0_OF_1,304,a compass is a kind of tool for determining direction by pointing,to western Canada shoreline,to the lower pole,to the upper pole,directly to the equator,,,,,,,C,C,True,generate,C,122,7,The correct answer is C.,243.9002227783203,,,
SPLIT_0_OF_1,305,Which of these saws will last longer?,iron saw,aluminium saw,plastic saw,wooden saw,,,,,,,A,A,True,generate,A,109,6,The correct answer is A,209.2281951904297,,,
SPLIT_0_OF_1,306,"although there are many stars visible in the night sky, which is most visible in the day?",the single moon close to us,the orion star cluster,the sun that shines all day,all of these,,,,,,,C,C,True,generate,C,131,7,The correct answer is C.,245.19337463378906,,,
SPLIT_0_OF_1,307,The moon is known for having what feature?,frozen streams of water,large bowl shaped cavities,caves formed by solar winds,groups of large trees,,,,,,,B,B,True,generate,B,119,6,The correct answer is B,210.38755798339844,,,
SPLIT_0_OF_1,308,Cellular respiration's trash is,a bug's treasure,a cow's treasure,a plant's treasure,everyone's trash,,,,,,,C,D,False,generate,D,115,6,The correct answer is D,209.58575439453125,,,
SPLIT_0_OF_1,309,Which of the following human activities can lead to a change in the local ecosystem?,swimming in a lake,building a new subdivision,dancing in a field,going for a hike,,,,,,,B,B,True,generate,B,124,6,The correct answer is B,209.59878540039062,,,
SPLIT_0_OF_1,310,A bird that takes off flying is,using heat to produce motion,using calories to produce motion,using wings to produce heat,using calories to produce energy,,,,,,,B,B,True,generate,B,120,6,The correct answer is B,209.74607849121094,,,
SPLIT_0_OF_1,311,The leading cause of soil and rock erosion is,H2O,CO2,NaCl,Fe,,,,,,,A,A,True,generate,A,110,6,The correct answer is A,209.2222442626953,,,
SPLIT_0_OF_1,312,Which of these foods might have a negative impact on humans?,Organic corn,Conventional corn,Organic potato,Organic Apples,,,,,,,B,B,True,generate,B,114,6,The correct answer is B,209.70947265625,,,
SPLIT_0_OF_1,313,What kind of implement is a compass?,to test heat,for wind speed,it measures distance,it shows direction,,,,,,,D,D,True,generate,D,112,6,The correct answer is D,209.79971313476562,,,
SPLIT_0_OF_1,314,Nectar is taken to,flowers,a hive,a stream,a nest,,,,,,,B,B,True,generate,B,105,6,The correct answer is B,208.85125732421875,,,
SPLIT_0_OF_1,315,what is the closest source of plasma to our planet?,all of these,the cloud in the sky,the nearest star sulfur burning heavenly body,the bare moon surface,,,,,,,C,A,False,generate,A,122,6,The correct answer is A,210.8613739013672,,,
SPLIT_0_OF_1,316,"A sailor needs to navigate to the shore, and does this by",closing the sails quickly,setting out to sea,making an adjustment to the rudder,taking the afternoon off,,,,,,,C,C,True,generate,C,125,6,The correct answer is C,210.25155639648438,,,
SPLIT_0_OF_1,317,A bat starts its life similarly to a,chicken,pig,butterfly,duck,,,,,,,B,C,False,generate,C,105,6,The correct answer is C,209.95619201660156,,,
SPLIT_0_OF_1,318,"In order to catch a rabbit, a predator must be",big,quick,slow,small,,,,,,,B,B,True,generate,B,108,6,The correct answer is B,209.55795288085938,,,
SPLIT_0_OF_1,319,"If a bird is a carnivore, then it is likely a(n)",prey,predator,herbivore,canary,,,,,,,B,B,True,generate,B,114,6,The correct answer is B,208.9932861328125,,,
SPLIT_0_OF_1,320,A warm-weather organism can be found in,the Sahara,the mountains,the ocean,the sewers,,,,,,,A,C,False,generate,C,111,6,The correct answer is C,209.9920654296875,,,
SPLIT_0_OF_1,321,"When approaching an elephant from a great distance,",it stays large,it grows larger,it gets bigger,it looks bigger,,,,,,,D,D,True,generate,D,113,6,The correct answer is D,210.0828857421875,,,
SPLIT_0_OF_1,322,What would cause a human to grow?,light waves,eating wheat,photosynthesis,marching,,,,,,,B,B,True,generate,B,107,6,The correct answer is B,214.68873596191406,,,
SPLIT_0_OF_1,323,A saguaro has adaptations for an environment with,lots of snow,many people,less water,more water,,,,,,,C,C,True,generate,C,112,7,The correct answer is C.,244.0556182861328,,,
SPLIT_0_OF_1,324,There are less hummingbirds by this house than before because of,a feeder at this house,the birds no longer like feeders,the size of the feeder,a feeder at another house,,,,,,,D,D,True,generate,D,127,7,The correct answer is D.,244.26634216308594,,,
SPLIT_0_OF_1,325,the  oceans are full of,water lilies,guppies,sea life,fresh water,,,,,,,C,C,True,generate,C,108,6,The correct answer is C,209.13856506347656,,,
SPLIT_0_OF_1,326,A light was off because the cord was,sitting on the table,attached to the wall,attached to an extension cord,attached to a battery pack,,,,,,,A,C,False,generate,C,119,6,The correct answer is C,209.20867919921875,,,
SPLIT_0_OF_1,327,"In the hottest months in the hottest desert, creatures such as birds may find water to drink",in sticks,in pebbles,in sand,in spiked plants,,,,,,,D,B,False,generate,B,122,6,The correct answer is B,208.86582946777344,,,
SPLIT_0_OF_1,328,Why might a polar bear grow white hair?,look fancy,random,blend in,stand out,,,,,,,C,C,True,generate,C,108,6,The correct answer is C,209.03599548339844,,,
SPLIT_0_OF_1,329,Xylem,discourages pests from landing on leaves,allows plants to move carbon dioxide from root to stems,carries seedlings from roots to leaves,allows plants to move rain thru their systems,,,,,,,D,D,True,generate,D,128,6,The correct answer is D,210.06253051757812,,,
SPLIT_0_OF_1,330,A food that is a source of heat is,ramen,salad,ice cream,sushi,,,,,,,A,A,True,generate,A,108,6,The correct answer is A,209.00057983398438,,,
SPLIT_0_OF_1,331,When heat is added to something,contaminates may be destroyed,bacterial can grow more rapidly,viruses may be picked up,the thing loses energy,,,,,,,A,B,False,generate,B,118,6,The correct answer is B,209.2895050048828,,,
SPLIT_0_OF_1,332,The heart is an example of,a part of the nervous system,an organ that filters toxins,a self-healing protector from germs,something protected by the skeletal system,,,,,,,D,D,True,generate,D,124,6,The correct answer is D,212.38720703125,,,
SPLIT_0_OF_1,333,Prey are eaten by,an animal herded by sheep dogs,the animal with a starring role in Bambi,animals known for their memory,the fastest mammal with four legs,,,,,,,D,B,False,generate,B,126,6,The correct answer is B,210.4764862060547,,,
SPLIT_0_OF_1,334,A dog is warm-blooded just like,a snake,a cardinal,a spider,a scorpion,,,,,,,B,B,True,generate,B,110,6,The correct answer is B,209.3245391845703,,,
SPLIT_0_OF_1,335,A flashlight will need this in order to radiate photons:,radiation,acoustic energy,vibrations,electron flow,,,,,,,D,D,True,generate,D,110,6,The correct answer is D,208.72213745117188,,,
SPLIT_0_OF_1,336,to find out how fast you are going you first need to know,where you're going,distance traveled,distance to travel,home location,,,,,,,B,B,True,generate,B,117,6,The correct answer is B,208.50927734375,,,
SPLIT_0_OF_1,337,"A small lamb, two days old, is walking with its mother. The mother feels ill, so refuses food, which dries up her milk production. The lack of lactation causes the lamb to",weaken,strengthen,coexist,thrive,,,,,,,A,A,True,generate,A,138,6,The correct answer is A,209.78720092773438,,,
SPLIT_0_OF_1,338,"When trying to find fresh clams for dinner, a hungry person would don",a dinner jacket,a diving suit,a warm coat,a dress suit,,,,,,,B,B,True,generate,B,120,7,The correct answer is B.,242.5180206298828,,,
SPLIT_0_OF_1,339,How do polar bears survive the cold?,B and D,Double Fur Coats,Cold blooded,Compact ears,,,,,,,A,A,True,generate,A,112,6,The correct answer is A,208.39369201660156,,,
SPLIT_0_OF_1,340,A solid is likely to form in extreme,floods,wind,chill,rain,,,,,,,C,C,True,generate,C,105,6,The correct answer is C,208.8500518798828,,,
SPLIT_0_OF_1,341,What are the feet of Dendrocygna autumnalis designed for?,catching prey,aquatic speed,flying,walking,,,,,,,B,B,True,generate,B,114,6,The correct answer is B,208.75698852539062,,,
SPLIT_0_OF_1,342,What is an example of fire giving off light?,an oven is preheated and the pilot light is lit,a match is lit to light a cigarette,a lit candle in a window signalling to someone,a fire that was put out to send smoke signals,,,,,,,C,C,True,generate,C,141,7,The correct answer is C.,244.90975952148438,,,
SPLIT_0_OF_1,343,The respiratory system works by,directing oxygen from lungs to other organs,pushing air through lungs,moving air in a room,making air quality better,,,,,,,A,A,True,generate,A,118,6,The correct answer is A,209.4785919189453,,,
SPLIT_0_OF_1,344,Animals have more fat,in the ocean,in human homes,in landfills,in polar areas,,,,,,,D,D,True,generate,D,110,7,The correct answer is D.,248.50341796875,,,
SPLIT_0_OF_1,345,A stick bug uses what to protect itself from predators?,poison,its appearance,speed,hearing,,,,,,,B,B,True,generate,B,108,6,The correct answer is B,209.61602783203125,,,
SPLIT_0_OF_1,346,Corn is sometimes used to make,a simple alcohol,water,glass,milk,,,,,,,A,A,True,generate,A,105,6,The correct answer is A,209.67404174804688,,,
SPLIT_0_OF_1,347,The inside of the Thanksgiving turkey is white instead of pink because of,heat energy,light energy,color energy,color transfusion,,,,,,,A,A,True,generate,A,115,6,The correct answer is A,209.7635498046875,,,
SPLIT_0_OF_1,348,Little puppies are a result of:,reproduction ?,pet store sale,a begging child,evolution,,,,,,,A,A,True,generate,A,107,6,The correct answer is A,213.54095458984375,,,
SPLIT_0_OF_1,349,What would a Jersey most likely be fed?,hamburger,moles,alfalfa,cow,,,,,,,C,D,False,generate,D,107,7,The correct answer is D.,252.94332885742188,,,
SPLIT_0_OF_1,350,Which of these energy sources generates the least amount of pollution?,coal,windmill,lithium batteries,gasoline,,,,,,,B,B,True,generate,B,110,6,The correct answer is B,216.33056640625,,,
SPLIT_0_OF_1,351,Grass snakes live in what?,trees,mountains,lakes,turf,,,,,,,D,D,True,generate,D,103,7,The correct answer is D.,242.8205108642578,,,
SPLIT_0_OF_1,352,Cephalopod ink is by octopuses to,mate,feed,hide,play,,,,,,,C,C,True,generate,C,109,7,The correct answer is C.,242.4722900390625,,,
SPLIT_0_OF_1,353,Tapping a drumstick to a drum will,reverberate when touched together,vibrate when next to each other,shake around when near,put each other down,,,,,,,A,B,False,generate,B,123,6,The correct answer is B,208.47576904296875,,,
SPLIT_0_OF_1,354,Snow is more likely to fall two months before,June,March,September,December,,,,,,,B,B,True,generate,B,106,6,The correct answer is B,206.67861938476562,,,
SPLIT_0_OF_1,355,If I want to avoid being dinner for some type of frog what should I reincarnate as?,Scorpion,House Fly,Cricket,Moth,,,,,,,A,B,False,generate,B,119,6,The correct answer is B,207.95184326171875,,,
SPLIT_0_OF_1,356,Dead plants are easier to find in,January,July,May,September,,,,,,,A,B,False,generate,B,104,6,The correct answer is B,207.39382934570312,,,
SPLIT_0_OF_1,357,The harder a child pushes a toy car,decreases the distance it will travel,the further it will roll across the floor,the quicker the child will want to play with another toy,determines how long the child with play with it,,,,,,,B,B,True,generate,B,135,6,The correct answer is B,208.56729125976562,,,
SPLIT_0_OF_1,358,Fossil fuels,come from old age,come from expired life,take two years to create,are created in a year,,,,,,,B,B,True,generate,B,114,6,The correct answer is B,207.88035583496094,,,
SPLIT_0_OF_1,359,"A star, burning far, far away, has enormous pressure and temperature. This allows for",a room to have overhead lights,night on Earth to be dimly lit,plastic stars to decorate a ceiling,a person to be the star of a show,,,,,,,B,B,True,generate,B,140,6,The correct answer is B,208.98287963867188,,,
SPLIT_0_OF_1,360,Erosion is caused by different kinds of,soil,fish,rocks,weather,,,,,,,D,D,True,generate,D,106,6,The correct answer is D,207.7461700439453,,,
SPLIT_0_OF_1,361,Respiration is a,happens for some species,happens for only land dwelling mammals,occurs for only sea creatures,commonality among all animals,,,,,,,D,D,True,generate,D,117,6,The correct answer is D,207.99510192871094,,,
SPLIT_0_OF_1,362,"In order for your computer to operate, it must have an electrical path that is what?",magical,closed,broken,open,,,,,,,B,B,True,generate,B,114,6,The correct answer is B,207.9718475341797,,,
SPLIT_0_OF_1,363,Polar bears live in,frosty environments,tepid environments,warm environments,tropical environments,,,,,,,A,A,True,generate,A,108,6,The correct answer is A,207.97427368164062,,,
SPLIT_0_OF_1,364,What would be more likely to attract a magnet?,a plastic zipper,flowing water,a car engine,A wooden desk,,,,,,,C,C,True,generate,C,113,6,The correct answer is C,208.43093872070312,,,
SPLIT_0_OF_1,365,What constitutes a frog's diet?,it eats all plants,it will eat dogs,it only eats burgers,it chomps on insects,,,,,,,D,D,True,generate,D,117,6,The correct answer is D,207.87660217285156,,,
SPLIT_0_OF_1,366,What is an example of the digestive system digesting food for the body?,a man eating nachos then getting food poisoning,a baby drinking formula then needing a diaper change,a cat eating food then throwing it up,a horse licking a salt lick,,,,,,,B,B,True,generate,B,139,6,The correct answer is B,207.73526000976562,,,
SPLIT_0_OF_1,367,The body is negatively impacted by,white blood cells,vitamins,rotavirus,nasal decongestants,,,,,,,C,C,True,generate,C,110,6,The correct answer is C,208.44898986816406,,,
SPLIT_0_OF_1,368,"Someone wants their electromagnets to work, but is having difficulty powering them. In order to make them work, they need to",run wire through currants,run a continuous current,run around the wire,currently run wire through,,,,,,,B,B,True,generate,B,136,6,The correct answer is B,209.1210174560547,,,
SPLIT_0_OF_1,369,"if a place has experienced flooding, what could be responsible?",all of these,there has been excess condensed water vapor,the water lacks oxygen,the local deities are angry,,,,,,,B,B,True,generate,B,124,6,The correct answer is B,208.9528045654297,,,
SPLIT_0_OF_1,370,What is an example of reproduction?,farming,egg depositing,flying,walking,,,,,,,B,B,True,generate,B,105,6,The correct answer is B,219.6493377685547,,,
SPLIT_0_OF_1,371,A place that is snowy has a large amount of,wind,storms,frozen water,rain,,,,,,,C,C,True,generate,C,108,6,The correct answer is C,209.3494110107422,,,
SPLIT_0_OF_1,372,An ideal abode for crickets is,a small potted plant in a house,a green and lush tree and plant packed area,a briny and warm body of water,a area surrounded by spider webs,,,,,,,B,B,True,generate,B,132,6,The correct answer is B,210.17715454101562,,,
SPLIT_0_OF_1,373,Carbon steel is always what?,attractive to various objects that contain iron,pleasant with a magnetic personality,made up of iron and pieces of magnets,hard as a magnetizing rod,,,,,,,A,D,False,generate,D,124,6,The correct answer is D,209.56956481933594,,,
SPLIT_0_OF_1,374,"if a bat delivers a live offspring, what does this tell us?",it is a mammal,calling it a bird is wrong,all of these,it is capable of reproducing,,,,,,,C,C,True,generate,C,126,6,The correct answer is C,209.95330810546875,,,
SPLIT_0_OF_1,375,"If you find something smooth and hard on the ground, it is probably made of what?",minerals,mist,clouds,water,,,,,,,A,A,True,generate,A,114,6,The correct answer is A,209.8802947998047,,,
SPLIT_0_OF_1,376,as you get closer to something it begins to,shrinks down to nothing,grow in size visually,show a large shadow,rotate in a clockwise direction,,,,,,,B,B,True,generate,B,120,6,The correct answer is B,216.4163818359375,,,
SPLIT_0_OF_1,377,After a storm,ponds may dry out,flowers will wilt and wither,creek beds may be spilling over,drinking water will be in short supply,,,,,,,C,C,True,generate,C,120,6,The correct answer is C,209.25613403320312,,,
SPLIT_0_OF_1,378,What could I use as biofuel,Gold,Car,Diamonds,Pine Needles,,,,,,,D,D,True,generate,D,106,6,The correct answer is D,208.8686981201172,,,
SPLIT_0_OF_1,379,Which animal is hiding from a predator?,a tadpole losing its tail as it grows,an angler fish using its Esca to lure another fish,an octopus mimicking the color and texture of a rocky outcrop,a great white shark breaching the water's surface,,,,,,,C,C,True,generate,C,145,6,The correct answer is C,209.056640625,,,
SPLIT_0_OF_1,380,Which best demonstrates the concept of force causing an increase in speed?,skating on a rough surface,a full bag swung in circles,a computer powering on,a baker stirring batter,,,,,,,B,B,True,generate,B,124,6,The correct answer is B,209.4215087890625,,,
SPLIT_0_OF_1,381,the night sky shows very far away what,clumps of flaming gas,tidal waves washing over beaches,aircraft falling towards collision,party balloons tied to houses,,,,,,,A,A,True,generate,A,120,6,The correct answer is A,209.37327575683594,,,
SPLIT_0_OF_1,382,Which would you likely find inside a beach ball?,cheese,steam,water,air,,,,,,,D,D,True,generate,D,106,7,The correct answer is D.,244.44851684570312,,,
SPLIT_0_OF_1,383,Two fridge decorations when touched back to back,shove each other away,are attracted to each other,have very little reaction,are reflective when together,,,,,,,A,C,False,generate,C,118,7,The correct answer is C.,244.06617736816406,,,
SPLIT_0_OF_1,384,Runoff happens because of,birds,cattails,people,fish,,,,,,,C,C,True,generate,C,104,6,The correct answer is C,208.80006408691406,,,
SPLIT_0_OF_1,385,Desert environments are generally,sweltering,arctic like,lush,frigid,,,,,,,A,A,True,generate,A,107,6,The correct answer is A,209.57321166992188,,,
SPLIT_0_OF_1,386,Are deserts characterized by high sunshine?,they get low sunlight,deserts get surplus sun,deserts get little sun,deserts are always cloudy,,,,,,,B,B,True,generate,B,119,7,The correct answer is B.,244.0599365234375,,,
SPLIT_0_OF_1,387,Water conservation could be a survival tactic in,The Appalachian Mountains,New York City,The Amazon,The Gobi Desert,,,,,,,D,D,True,generate,D,113,6,The correct answer is D,209.70118713378906,,,
SPLIT_0_OF_1,388,Objects used to hold sheets of paper together are often,large,wooden,ferromagnetic,electronic,,,,,,,C,C,True,generate,C,109,6,The correct answer is C,209.2414093017578,,,
SPLIT_0_OF_1,389,"In order for plants and animals to grow, they need to consume food and water for",energy,fun,taste,soil,,,,,,,A,A,True,generate,A,114,6,The correct answer is A,209.26710510253906,,,
SPLIT_0_OF_1,390,A bear cub learns to stay away from unknown bears because,they are much bigger than the cub,the other bears look like its mother,their mother teaches them to keep their distance,the unknown bears look harmless,,,,,,,C,C,True,generate,C,131,7,The correct answer is C.,244.08087158203125,,,
SPLIT_0_OF_1,391,a person driving to work in which of these is most likely to lose control?,a dry cobblestone road,a sleet covered highway,a dry paved road,a dry gravel road,,,,,,,B,B,True,generate,B,127,6,The correct answer is B,210.06719970703125,,,
SPLIT_0_OF_1,392,"The only creature with offspring that is hatched, of these, is the",squirrel,swallow,mink,bat,,,,,,,B,D,False,generate,D,113,7,The correct answer is D.,245.0034942626953,,,
SPLIT_0_OF_1,393,What element is prevalent in a plateau?,helium,krypton,silicon,neon,,,,,,,C,C,True,generate,C,105,7,The correct answer is C.,243.75042724609375,,,
SPLIT_0_OF_1,394,"When a city tears down a park in a city, the park",is removed,is renewed,is retrieved,is restored,,,,,,,A,A,True,generate,A,114,6,The correct answer is A,209.5214080810547,,,
SPLIT_0_OF_1,395,Seeds,are useless shells that need to be discarded,store extra bits of chlorophyll,need to be mashed to grow,aid in feeding what grows from them,,,,,,,D,D,True,generate,D,123,7,The correct answer is D.,244.182373046875,,,
SPLIT_0_OF_1,396,"If a grizzly bear eats a salmon, what is the grizzly bear demonstrating?",consumption,cinematography,direction,production,,,,,,,A,A,True,generate,A,114,6,The correct answer is A,210.27171325683594,,,
SPLIT_0_OF_1,397,The spring season brings,Bees,Snow,More Oxygen,Dust,,,,,,,A,C,False,generate,C,103,6,The correct answer is C,209.08656311035156,,,
SPLIT_0_OF_1,398,"Kinetic energy can be found in objects that move, such as",flower pots on a wagon,cars that are in a lot,kids that are sleeping soundly,skateboards that are ridden all day,,,,,,,D,D,True,generate,D,130,6,The correct answer is D,209.17552185058594,,,
SPLIT_0_OF_1,399,which of these is the quickest to go visiting from our world?,none of these,a trip to mars,a trip to the moon,a trip to the northern star,,,,,,,C,C,True,generate,C,123,6,The correct answer is C,209.59542846679688,,,
SPLIT_0_OF_1,400,Animals died after the removal of a,bush,street,house,city,,,,,,,A,A,True,generate,A,105,6,The correct answer is A,208.2643585205078,,,
SPLIT_0_OF_1,401,"If I want to go running at night, what can I use as a reflector?",A black shirt,Kitchen foil,Sunglasses,A megaphone,,,,,,,B,B,True,generate,B,121,6,The correct answer is B,208.34732055664062,,,
SPLIT_0_OF_1,402,the closest star to our planet delivers solar energy to the planet,maybe,all of these,this is sure,this is uncertain,,,,,,,C,C,True,generate,C,115,7,The correct answer is C.,244.3409881591797,,,
SPLIT_0_OF_1,403,Coal-fire power stations heat coal to incredible temps in order to,produce energy,use heat energy,burn energy,fuel the world,,,,,,,A,A,True,generate,A,115,6,The correct answer is A,209.662841796875,,,
SPLIT_0_OF_1,404,"Creatures sometimes have barbs on their backs that they use to sting, all of these do, outside of the",wasp,bee,scorpion,butterfly,,,,,,,D,D,True,generate,D,122,7,The correct answer is D.,242.65673828125,,,
SPLIT_0_OF_1,405,A renewable resource is,fossil fuel,turbine produced electricity,copper,coal lumps,,,,,,,B,B,True,generate,B,106,6,The correct answer is B,209.05865478515625,,,
SPLIT_0_OF_1,406,"In a hypothetical world, black bears decrease in numbers until there are zero black bears left on this world. The black bear species",would cease existing,would be troubled,would be thriving,would be endangered,,,,,,,A,A,True,generate,A,130,6,The correct answer is A,209.94198608398438,,,
SPLIT_0_OF_1,407,Acid can be used to make a new,light,substance,electricity,sound,,,,,,,B,B,True,generate,B,106,6,The correct answer is B,208.64495849609375,,,
SPLIT_0_OF_1,408,Global warming is lowering the world's amount of,hurricanes,ocean levels,carbon dioxide,ice,,,,,,,D,D,True,generate,D,108,6,The correct answer is D,209.2097625732422,,,
SPLIT_0_OF_1,409,Echolocation can't detect an object's,distance,shape,size,temperature,,,,,,,D,D,True,generate,D,106,6,The correct answer is D,209.37094116210938,,,
SPLIT_0_OF_1,410,What material has already broken down?,wood,glass,boulders,sand,,,,,,,D,D,True,generate,D,105,6,The correct answer is D,209.16943359375,,,
SPLIT_0_OF_1,411,Which beverage would dissolve solids the best?,A glass of ice-cold water,A boiling hot mug of tea,A cup of warm milk,A room temperature glass of water,,,,,,,B,B,True,generate,B,124,6,The correct answer is B,209.795654296875,,,
SPLIT_0_OF_1,412,Which animal has live births?,poodle,hummingbird,crocodile,trout,,,,,,,A,D,False,generate,D,105,7,The correct answer is D.,243.44248962402344,,,
SPLIT_0_OF_1,413,Quartz crystals are made up of,majic,hexagons,octogons,water,,,,,,,B,B,True,generate,B,109,6,The correct answer is B,209.2461395263672,,,
SPLIT_0_OF_1,414,cellular respiration is when energy is produced in a cell by consumption of,water,nutrients,mitochondria,gas,,,,,,,B,B,True,generate,B,113,6,The correct answer is B,209.32383728027344,,,
SPLIT_0_OF_1,415,Did pasteurization get invented by Thomas Edison?,negative,positive,all of these,maybe it was,,,,,,,A,A,True,generate,A,110,7,The correct answer is A.,242.34066772460938,,,
