reference,id,panel_ordinal,route,expected_source,expected_answer,policy_answer,raw_answer_match,canonical_parsed_match,full_parsed_record_match,generated_token_ids_match,helper_message_match,fixed_vs_Stage1_raw_match,fixed_vs_Stage1_parsed_match,online_probe_equals_Stage1,online_probe_input_hash_matches_Stage1,online_route_matches_Stage1,differences_retained_without_retry,required_output_identity_pass
C2C,test:1451,1472,C,same-round fixed reference,B,B,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:1896,1473,R,Stage1 native R,E,E,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:1730,1474,C,same-round fixed reference,H,H,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:1663,1475,C,same-round fixed reference,J,J,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:991,1476,C,same-round fixed reference,E,E,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:1031,1477,C,same-round fixed reference,C,C,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:1281,1478,C,same-round fixed reference,E,E,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:1357,1479,R,Stage1 native R,I,I,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:1827,1480,C,same-round fixed reference,F,F,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:1197,1481,C,same-round fixed reference,D,D,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:1897,1482,C,same-round fixed reference,G,G,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:1329,1483,R,Stage1 native R,C,C,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:914,1484,R,Stage1 native R,C,C,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:1688,1485,C,same-round fixed reference,C,C,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:1729,1486,C,same-round fixed reference,C,C,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:1432,1487,C,same-round fixed reference,D,D,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:1906,1488,C,same-round fixed reference,I,I,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:1790,1489,R,Stage1 native R,D,D,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:1034,1490,R,Stage1 native R,D,D,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:1102,1491,C,same-round fixed reference,B,B,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:900,1492,C,same-round fixed reference,D,D,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:1355,1493,C,same-round fixed reference,F,F,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:1258,1494,R,Stage1 native R,A,A,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:1724,1495,C,same-round fixed reference,I,I,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:1430,1496,C,same-round fixed reference,A,A,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:1918,1497,C,same-round fixed reference,C,C,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:1745,1498,C,same-round fixed reference,A,A,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:931,1499,C,same-round fixed reference,G,G,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:939,1500,R,Stage1 native R,G,G,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:1273,1501,C,same-round fixed reference,E,E,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:971,1502,R,Stage1 native R,C,C,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:1853,1503,C,same-round fixed reference,J,J,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:1033,1504,R,Stage1 native R,H,H,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:1972,1505,C,same-round fixed reference,G,G,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:1765,1506,R,Stage1 native R,D,D,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:1887,1507,C,same-round fixed reference,G,G,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:1022,1508,C,same-round fixed reference,G,G,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:1822,1509,C,same-round fixed reference,F,F,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:1164,1510,C,same-round fixed reference,A,A,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:1539,1511,C,same-round fixed reference,H,H,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:989,1512,C,same-round fixed reference,J,J,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:1567,1513,C,same-round fixed reference,E,E,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:1788,1514,R,Stage1 native R,B,B,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:1169,1515,C,same-round fixed reference,A,A,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:1811,1516,R,Stage1 native R,C,C,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:1112,1517,C,same-round fixed reference,I,I,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:1629,1518,C,same-round fixed reference,C,C,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:1126,1519,C,same-round fixed reference,D,D,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:1106,1520,C,same-round fixed reference,E,E,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:1012,1521,C,same-round fixed reference,E,E,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:1330,1522,C,same-round fixed reference,G,G,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:1543,1523,R,Stage1 native R,D,D,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:1310,1524,C,same-round fixed reference,D,D,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:1371,1525,C,same-round fixed reference,J,J,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:1477,1526,C,same-round fixed reference,E,E,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:1109,1527,C,same-round fixed reference,G,G,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:1959,1528,C,same-round fixed reference,A,A,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:1228,1529,C,same-round fixed reference,G,G,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:1362,1530,R,Stage1 native R,I,I,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:1872,1531,C,same-round fixed reference,A,A,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:1280,1532,C,same-round fixed reference,A,A,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:1449,1533,R,Stage1 native R,H,H,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:1354,1534,C,same-round fixed reference,G,G,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:1569,1535,C,same-round fixed reference,C,C,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:1535,1536,R,Stage1 native R,G,G,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:1361,1537,C,same-round fixed reference,I,I,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:1100,1538,C,same-round fixed reference,J,J,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:8909,1539,C,same-round fixed reference,C,C,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:7766,1540,C,same-round fixed reference,E,E,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:7871,1541,C,same-round fixed reference,H,H,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:8929,1542,C,same-round fixed reference,G,G,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:8065,1543,C,same-round fixed reference,B,B,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:7825,1544,R,Stage1 native R,B,B,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:8177,1545,C,same-round fixed reference,G,G,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:7845,1546,R,Stage1 native R,J,J,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:7765,1547,R,Stage1 native R,D,D,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:8824,1548,C,same-round fixed reference,G,G,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:7957,1549,C,same-round fixed reference,E,E,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:8581,1550,C,same-round fixed reference,D,D,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:8639,1551,C,same-round fixed reference,G,G,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:7887,1552,C,same-round fixed reference,G,G,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:8558,1553,C,same-round fixed reference,B,B,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:8590,1554,R,Stage1 native R,B,B,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:8523,1555,C,same-round fixed reference,G,G,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:7696,1556,R,Stage1 native R,G,G,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:8172,1557,C,same-round fixed reference,D,D,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:8261,1558,C,same-round fixed reference,A,A,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:7717,1559,R,Stage1 native R,C,C,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:8691,1560,R,Stage1 native R,B,B,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:7916,1561,C,same-round fixed reference,D,D,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:8778,1562,R,Stage1 native R,C,C,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:8815,1563,C,same-round fixed reference,D,D,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:8986,1564,C,same-round fixed reference,F,F,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:9023,1565,C,same-round fixed reference,G,G,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:8925,1566,C,same-round fixed reference,C,C,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:7903,1567,R,Stage1 native R,F,F,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:8708,1568,C,same-round fixed reference,G,G,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:8905,1569,C,same-round fixed reference,A,A,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:8899,1570,R,Stage1 native R,B,B,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:8026,1571,R,Stage1 native R,D,D,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:8133,1572,R,Stage1 native R,G,G,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:8534,1573,C,same-round fixed reference,G,G,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:8105,1574,C,same-round fixed reference,C,C,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:8608,1575,C,same-round fixed reference,G,G,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:8254,1576,C,same-round fixed reference,C,C,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:8893,1577,R,Stage1 native R,A,A,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:8854,1578,C,same-round fixed reference,D,D,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:8960,1579,C,same-round fixed reference,G,G,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:8560,1580,R,Stage1 native R,B,B,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:7862,1581,C,same-round fixed reference,C,C,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:8449,1582,C,same-round fixed reference,I,I,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:8879,1583,C,same-round fixed reference,H,H,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:8072,1584,C,same-round fixed reference,G,G,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:8206,1585,R,Stage1 native R,B,B,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:8930,1586,C,same-round fixed reference,G,G,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:8623,1587,C,same-round fixed reference,C,C,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:8516,1588,R,Stage1 native R,F,F,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:8943,1589,C,same-round fixed reference,C,C,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:8746,1590,R,Stage1 native R,F,F,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:8091,1591,C,same-round fixed reference,F,F,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:7770,1592,C,same-round fixed reference,E,E,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:8595,1593,C,same-round fixed reference,E,E,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:7894,1594,R,Stage1 native R,F,F,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:8059,1595,C,same-round fixed reference,D,D,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:8587,1596,C,same-round fixed reference,B,B,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:8725,1597,C,same-round fixed reference,E,E,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:8239,1598,R,Stage1 native R,D,D,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:8017,1599,C,same-round fixed reference,F,F,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:8107,1600,C,same-round fixed reference,C,C,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:7902,1601,R,Stage1 native R,C,C,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:8395,1602,R,Stage1 native R,D,D,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:8545,1603,C,same-round fixed reference,H,H,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:8420,1604,C,same-round fixed reference,G,G,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:8356,1605,C,same-round fixed reference,G,G,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:8713,1606,C,same-round fixed reference,E,E,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:9019,1607,C,same-round fixed reference,E,E,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:7932,1608,C,same-round fixed reference,C,C,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:9021,1609,C,same-round fixed reference,D,D,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:8104,1610,R,Stage1 native R,A,A,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:8056,1611,R,Stage1 native R,D,D,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:8747,1612,C,same-round fixed reference,G,G,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:7908,1613,C,same-round fixed reference,F,F,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:7822,1614,R,Stage1 native R,B,B,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:7885,1615,C,same-round fixed reference,F,F,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:7854,1616,C,same-round fixed reference,E,E,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:8483,1617,R,Stage1 native R,D,D,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:8178,1618,C,same-round fixed reference,C,C,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:7751,1619,C,same-round fixed reference,J,J,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:8301,1620,C,same-round fixed reference,G,G,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:8164,1621,C,same-round fixed reference,D,D,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:8721,1622,C,same-round fixed reference,F,F,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:8652,1623,C,same-round fixed reference,A,A,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:7695,1624,C,same-round fixed reference,C,C,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:7909,1625,C,same-round fixed reference,A,A,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:8229,1626,R,Stage1 native R,G,G,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:8084,1627,R,Stage1 native R,E,E,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:7720,1628,R,Stage1 native R,E,E,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:8156,1629,C,same-round fixed reference,C,C,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:8275,1630,R,Stage1 native R,C,C,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:7930,1631,R,Stage1 native R,B,B,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:8839,1632,C,same-round fixed reference,E,E,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:9037,1633,C,same-round fixed reference,G,G,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:8754,1634,C,same-round fixed reference,D,D,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:7814,1635,C,same-round fixed reference,E,E,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:8201,1636,R,Stage1 native R,I,I,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:7952,1637,R,Stage1 native R,E,E,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:8044,1638,C,same-round fixed reference,G,G,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:8373,1639,R,Stage1 native R,B,B,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:8465,1640,C,same-round fixed reference,E,E,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:7744,1641,C,same-round fixed reference,D,D,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:8752,1642,C,same-round fixed reference,D,D,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:8030,1643,C,same-round fixed reference,F,F,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:7734,1644,C,same-round fixed reference,D,D,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:8601,1645,C,same-round fixed reference,G,G,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:8472,1646,C,same-round fixed reference,C,C,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:8802,1647,R,Stage1 native R,C,C,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:8125,1648,R,Stage1 native R,C,C,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:8271,1649,C,same-round fixed reference,F,F,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:8324,1650,R,Stage1 native R,D,D,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:8877,1651,C,same-round fixed reference,A,A,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:8782,1652,C,same-round fixed reference,J,J,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:8819,1653,C,same-round fixed reference,D,D,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:8435,1654,C,same-round fixed reference,G,G,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:8505,1655,C,same-round fixed reference,I,I,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:7694,1656,C,same-round fixed reference,J,J,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:7755,1657,C,same-round fixed reference,G,G,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:8780,1658,R,Stage1 native R,I,I,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:8511,1659,R,Stage1 native R,D,D,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:9029,1660,C,same-round fixed reference,G,G,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:7815,1661,C,same-round fixed reference,G,G,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:8260,1662,R,Stage1 native R,H,H,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:8127,1663,R,Stage1 native R,G,G,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:9017,1664,R,Stage1 native R,I,I,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:7993,1665,C,same-round fixed reference,F,F,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:8913,1666,C,same-round fixed reference,E,E,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:8967,1667,C,same-round fixed reference,F,F,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:8938,1668,C,same-round fixed reference,A,A,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:8174,1669,C,same-round fixed reference,G,G,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:9032,1670,C,same-round fixed reference,G,G,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:8675,1671,C,same-round fixed reference,H,H,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:8053,1672,C,same-round fixed reference,D,D,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:8188,1673,C,same-round fixed reference,J,J,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:8073,1674,C,same-round fixed reference,D,D,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:7805,1675,C,same-round fixed reference,G,G,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:8892,1676,C,same-round fixed reference,F,F,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:8924,1677,C,same-round fixed reference,G,G,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:8602,1678,C,same-round fixed reference,G,G,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:7973,1679,C,same-round fixed reference,E,E,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:8996,1680,C,same-round fixed reference,C,C,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:8705,1681,C,same-round fixed reference,F,F,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:8355,1682,R,Stage1 native R,B,B,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:8264,1683,R,Stage1 native R,F,F,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:7941,1684,C,same-round fixed reference,G,G,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:8430,1685,C,same-round fixed reference,C,C,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:8389,1686,C,same-round fixed reference,G,G,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:7745,1687,C,same-round fixed reference,G,G,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:8817,1688,C,same-round fixed reference,D,D,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:7913,1689,C,same-round fixed reference,E,E,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:8376,1690,R,Stage1 native R,E,E,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:8530,1691,C,same-round fixed reference,G,G,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:7944,1692,C,same-round fixed reference,J,J,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:8154,1693,R,Stage1 native R,C,C,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:7752,1694,C,same-round fixed reference,D,D,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:8263,1695,C,same-round fixed reference,B,B,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:8481,1696,C,same-round fixed reference,G,G,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:8493,1697,C,same-round fixed reference,E,E,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:8314,1698,C,same-round fixed reference,F,F,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:8517,1699,C,same-round fixed reference,G,G,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:8405,1700,R,Stage1 native R,A,A,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:8727,1701,C,same-round fixed reference,I,I,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:8970,1702,C,same-round fixed reference,E,E,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:7797,1703,R,Stage1 native R,C,C,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:8614,1704,C,same-round fixed reference,G,G,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:8606,1705,R,Stage1 native R,B,B,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:8085,1706,R,Stage1 native R,A,A,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:9015,1707,C,same-round fixed reference,A,A,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:8816,1708,R,Stage1 native R,B,B,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:9006,1709,C,same-round fixed reference,C,C,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:8731,1710,C,same-round fixed reference,G,G,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:7857,1711,C,same-round fixed reference,G,G,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:8165,1712,C,same-round fixed reference,G,G,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:8906,1713,C,same-round fixed reference,G,G,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:8904,1714,R,Stage1 native R,J,J,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:8025,1715,C,same-round fixed reference,F,F,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:8678,1716,C,same-round fixed reference,C,C,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:8539,1717,R,Stage1 native R,I,I,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:8845,1718,C,same-round fixed reference,D,D,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:8588,1719,C,same-round fixed reference,F,F,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:8748,1720,C,same-round fixed reference,B,B,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:8418,1721,C,same-round fixed reference,G,G,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:8866,1722,C,same-round fixed reference,J,J,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:8388,1723,C,same-round fixed reference,E,E,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:8674,1724,C,same-round fixed reference,A,A,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:8540,1725,R,Stage1 native R,I,I,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:8019,1726,C,same-round fixed reference,I,I,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:8362,1727,R,Stage1 native R,A,A,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:7998,1728,C,same-round fixed reference,E,E,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:8233,1729,C,same-round fixed reference,J,J,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:8790,1730,R,Stage1 native R,I,I,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:8293,1731,C,same-round fixed reference,G,G,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:8241,1732,R,Stage1 native R,H,H,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:8618,1733,C,same-round fixed reference,G,G,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:7962,1734,R,Stage1 native R,G,G,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:8757,1735,R,Stage1 native R,A,A,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:8957,1736,C,same-round fixed reference,J,J,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:8137,1737,R,Stage1 native R,J,J,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:8358,1738,R,Stage1 native R,F,F,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:7692,1739,C,same-round fixed reference,C,C,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:8348,1740,C,same-round fixed reference,C,C,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:9043,1741,R,Stage1 native R,D,D,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:8529,1742,C,same-round fixed reference,J,J,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:7910,1743,R,Stage1 native R,I,I,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:8811,1744,C,same-round fixed reference,C,C,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:7889,1745,R,Stage1 native R,A,A,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:8732,1746,C,same-round fixed reference,E,E,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:8278,1747,C,same-round fixed reference,A,A,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:8050,1748,R,Stage1 native R,A,A,True,True,True,True,,True,True,True,True,True,True,True
C2C,test:8975,1749,C,same-round fixed reference,D,D,True,True,True,True,,True,True,True,True,True,True,True
