source_id,source_line,source_path,pair,dataset,split,id,action,in_full,in_panel,raw_sha256,comparison,old_o,old_valid,old_y,old_reason,D1_o,D1_valid,D1_y,D1_reason,V2_o,V2_valid,V2_y,V2_reason,answer_changed,validity_changed,correctness_delta,old_branch,V2_events,V2_ignored
S010,1735,$DATA_DIR/P2_9_20260911T045010Z/results/large/train_cases.jsonl,large,arc,train,Mercury_407023,c2c,True,False,eaeaf38bfa84de4ee324bcf7cc9c38d58ca1be300e65a83a67c36b0d48656fac,old_to_V2,INVALID,0,0,legacy_parse_failure,C,1,1,explicit_single,C,1,1,explicit_single,True,True,1,math_filter_rejection,"[{""start"": 0, ""end"": 1, ""label"": ""C"", ""labels"": [""C""], ""kind"": ""leading"", ""issue"": null, ""final"": false, ""revision"": false}]",[]
S010,1777,$DATA_DIR/P2_9_20260911T045010Z/results/large/train_cases.jsonl,large,arc,train,Mercury_LBS10257,c2c,True,False,86b73d9a7f8237965f558388f8f26da805b630d2de333c60c1202b86fd707df8,old_to_V2,INVALID,0,0,legacy_parse_failure,B,1,1,explicit_single,B,1,1,explicit_single,True,True,1,math_filter_rejection,"[{""start"": 0, ""end"": 1, ""label"": ""B"", ""labels"": [""B""], ""kind"": ""leading"", ""issue"": null, ""final"": false, ""revision"": false}]",[]
S010,1818,$DATA_DIR/P2_9_20260911T045010Z/results/large/train_cases.jsonl,large,arc,train,Mercury_412527,c2c,True,False,2f713067768abfcc6d1b6f5fc983347ea11451b2ec0a8ee11e0fcc3adb9b7aa7,old_to_V2,INVALID,0,0,legacy_parse_failure,C,1,1,explicit_single,C,1,1,explicit_single,True,True,1,math_filter_rejection,"[{""start"": 0, ""end"": 1, ""label"": ""C"", ""labels"": [""C""], ""kind"": ""leading"", ""issue"": null, ""final"": false, ""revision"": false}]",[]
S010,1926,$DATA_DIR/P2_9_20260911T045010Z/results/large/train_cases.jsonl,large,arc,train,Mercury_7122570,c2c,True,False,fe03ee97c9080f04f9e3a4e641e25ca0f60dfde0efdf55188593969645479c9d,old_to_V2,INVALID,0,0,legacy_parse_failure,A,1,1,explicit_single,A,1,1,explicit_single,True,True,1,math_filter_rejection,"[{""start"": 0, ""end"": 1, ""label"": ""A"", ""labels"": [""A""], ""kind"": ""leading"", ""issue"": null, ""final"": false, ""revision"": false}]",[]
S010,2063,$DATA_DIR/P2_9_20260911T045010Z/results/large/train_cases.jsonl,large,arc,train,Mercury_400761,c2c,True,False,05781210c0f453faa59bc50df05b9e9ed1ce61793398926d5fc7ed5a09b1182f,old_to_V2,INVALID,0,0,legacy_parse_failure,B,1,1,explicit_single,B,1,1,explicit_single,True,True,1,math_filter_rejection,"[{""start"": 0, ""end"": 1, ""label"": ""B"", ""labels"": [""B""], ""kind"": ""leading"", ""issue"": null, ""final"": false, ""revision"": false}]",[]
S010,2131,$DATA_DIR/P2_9_20260911T045010Z/results/large/train_cases.jsonl,large,arc,train,Mercury_7219083,c2c,True,False,a8ea3676588941908a438086844a9a8d2624f9f07fca9689c5f95dd1cc4cddfc,old_to_V2,INVALID,0,0,legacy_parse_failure,D,1,1,explicit_single,D,1,1,explicit_single,True,True,1,math_filter_rejection,"[{""start"": 0, ""end"": 1, ""label"": ""D"", ""labels"": [""D""], ""kind"": ""leading"", ""issue"": null, ""final"": false, ""revision"": false}]",[]
S010,2153,$DATA_DIR/P2_9_20260911T045010Z/results/large/train_cases.jsonl,large,arc,train,Mercury_7246873,c2c,True,False,39a1a365a87df9228b3575cc5fcfe56ddae3b7669597e473b97096f6b95a0a7e,old_to_V2,INVALID,0,0,legacy_parse_failure,C,1,0,explicit_single,C,1,0,explicit_single,True,True,0,math_filter_rejection,"[{""start"": 0, ""end"": 1, ""label"": ""C"", ""labels"": [""C""], ""kind"": ""leading"", ""issue"": null, ""final"": false, ""revision"": false}]",[]
S010,2183,$DATA_DIR/P2_9_20260911T045010Z/results/large/train_cases.jsonl,large,arc,train,Mercury_410719,c2c,True,False,c40e9dcbc6d3283cb508c961bd03ad37238e8a1cc038ca5dbf138bf5d58b351e,old_to_V2,INVALID,0,0,legacy_parse_failure,A,1,0,explicit_single,A,1,0,explicit_single,True,True,0,math_filter_rejection,"[{""start"": 0, ""end"": 1, ""label"": ""A"", ""labels"": [""A""], ""kind"": ""leading"", ""issue"": null, ""final"": false, ""revision"": false}]",[]
S010,2203,$DATA_DIR/P2_9_20260911T045010Z/results/large/train_cases.jsonl,large,arc,train,Mercury_SC_401180,c2c,True,False,3bdde04cde8d42f34a4d5d2195a4d6a665312ce5698325c2cad800335c97d5ec,old_to_V2,INVALID,0,0,legacy_parse_failure,B,1,1,explicit_single,B,1,1,explicit_single,True,True,1,math_filter_rejection,"[{""start"": 0, ""end"": 1, ""label"": ""B"", ""labels"": [""B""], ""kind"": ""leading"", ""issue"": null, ""final"": false, ""revision"": false}]",[]
S010,2207,$DATA_DIR/P2_9_20260911T045010Z/results/large/train_cases.jsonl,large,arc,train,MCAS_1999_4_2,c2c,True,False,18a212509445c0eeb3b10acb749c22e27b352dbac7334f806bac61486cf73707,old_to_V2,INVALID,0,0,legacy_parse_failure,D,1,1,explicit_single,D,1,1,explicit_single,True,True,1,math_filter_rejection,"[{""start"": 0, ""end"": 1, ""label"": ""D"", ""labels"": [""D""], ""kind"": ""leading"", ""issue"": null, ""final"": false, ""revision"": false}]",[]
S010,2245,$DATA_DIR/P2_9_20260911T045010Z/results/large/train_cases.jsonl,large,arc,train,Mercury_SC_400200,c2c,True,False,7de120f2ae52321d7ab55a07adae9cc30db8ea5f747d29185a9066ea88022ef0,old_to_V2,C,1,0,saved_valid,D,1,1,explicit_single,D,1,1,explicit_single,True,False,1,standalone_pattern,"[{""start"": 0, ""end"": 1, ""label"": ""D"", ""labels"": [""D""], ""kind"": ""leading"", ""issue"": null, ""final"": false, ""revision"": false}]",[]
S010,2250,$DATA_DIR/P2_9_20260911T045010Z/results/large/train_cases.jsonl,large,arc,train,Mercury_7106330,c2c,True,False,6e416c1f482ac309ec40757cfc82d5cf55625a3812419148c21e5927d2443d55,old_to_V2,INVALID,0,0,legacy_parse_failure,C,1,0,explicit_single,C,1,0,explicit_single,True,True,0,math_filter_rejection,"[{""start"": 0, ""end"": 1, ""label"": ""C"", ""labels"": [""C""], ""kind"": ""leading"", ""issue"": null, ""final"": false, ""revision"": false}]",[]
S010,2253,$DATA_DIR/P2_9_20260911T045010Z/results/large/train_cases.jsonl,large,arc,train,Mercury_415080,c2c,True,False,48da8c72337b132a0c23b0505edaeed135d73a4425f1750dbf781aaf73de57a3,old_to_V2,INVALID,0,0,legacy_parse_failure,C,1,1,explicit_single,C,1,1,explicit_single,True,True,1,math_filter_rejection,"[{""start"": 0, ""end"": 1, ""label"": ""C"", ""labels"": [""C""], ""kind"": ""leading"", ""issue"": null, ""final"": false, ""revision"": false}]",[]
S010,2371,$DATA_DIR/P2_9_20260911T045010Z/results/large/train_cases.jsonl,large,arc,train,NYSEDREGENTS_2011_4_24,c2c,True,False,7a3dbdeabc27d2f415345d4e2152d462b1ecea08666c225ccfc5a403ca811f36,old_to_V2,INVALID,0,0,legacy_parse_failure,D,1,1,explicit_single,D,1,1,explicit_single,True,True,1,math_filter_rejection,"[{""start"": 0, ""end"": 1, ""label"": ""D"", ""labels"": [""D""], ""kind"": ""leading"", ""issue"": null, ""final"": false, ""revision"": false}]",[]
S010,2559,$DATA_DIR/P2_9_20260911T045010Z/results/large/train_cases.jsonl,large,arc,train,MCAS_2005_8_15,c2c,True,False,2c0a1031bd46efb441ef9a5f78c67031a356ea12cab0fd8bd0df3c242fdb3d37,old_to_V2,INVALID,0,0,legacy_parse_failure,B,1,1,explicit_single,B,1,1,explicit_single,True,True,1,math_filter_rejection,"[{""start"": 0, ""end"": 1, ""label"": ""B"", ""labels"": [""B""], ""kind"": ""leading"", ""issue"": null, ""final"": false, ""revision"": false}]",[]
S010,2567,$DATA_DIR/P2_9_20260911T045010Z/results/large/train_cases.jsonl,large,arc,train,Mercury_7245910,c2c,True,False,499620f00c2d77155a88c369064a06c3b7ce5f3b21bc752d284aa44b29deccb8,old_to_V2,INVALID,0,0,legacy_parse_failure,C,1,1,explicit_single,C,1,1,explicit_single,True,True,1,math_filter_rejection,"[{""start"": 0, ""end"": 1, ""label"": ""C"", ""labels"": [""C""], ""kind"": ""leading"", ""issue"": null, ""final"": false, ""revision"": false}]",[]
S010,2623,$DATA_DIR/P2_9_20260911T045010Z/results/large/train_cases.jsonl,large,arc,train,Mercury_7270305,c2c,True,False,5e66b6111a797dcef580147ea37548de01383c3cca63f14b9ce06379fcba45db,old_to_V2,INVALID,0,0,legacy_parse_failure,D,1,1,explicit_single,D,1,1,explicit_single,True,True,1,math_filter_rejection,"[{""start"": 0, ""end"": 1, ""label"": ""D"", ""labels"": [""D""], ""kind"": ""leading"", ""issue"": null, ""final"": false, ""revision"": false}]",[]
S010,2736,$DATA_DIR/P2_9_20260911T045010Z/results/large/train_cases.jsonl,large,arc,train,Mercury_7084420,c2c,True,False,e874e75ce6c1cffc67b248e871111204d19de247d0fcd3a04b9454db5ef2c057,old_to_V2,INVALID,0,0,legacy_parse_failure,B,1,1,explicit_single,B,1,1,explicit_single,True,True,1,math_filter_rejection,"[{""start"": 0, ""end"": 1, ""label"": ""B"", ""labels"": [""B""], ""kind"": ""leading"", ""issue"": null, ""final"": false, ""revision"": false}]",[]
S010,2757,$DATA_DIR/P2_9_20260911T045010Z/results/large/train_cases.jsonl,large,arc,train,Mercury_7193935,c2c,True,False,1dee99850c0b23985f4b28a2bb75009ad19fa1cb73365b761bddaf80b2d84233,old_to_V2,INVALID,0,0,legacy_parse_failure,B,1,1,explicit_single,B,1,1,explicit_single,True,True,1,math_filter_rejection,"[{""start"": 0, ""end"": 1, ""label"": ""B"", ""labels"": [""B""], ""kind"": ""leading"", ""issue"": null, ""final"": false, ""revision"": false}]",[]
S010,2813,$DATA_DIR/P2_9_20260911T045010Z/results/large/train_cases.jsonl,large,arc,train,CSZ30494,c2c,True,False,7c798732146eeca767cd9d699bddf24ea274713e3f3df539002eb6b978cbd8c1,old_to_V2,INVALID,0,0,legacy_parse_failure,D,1,1,explicit_single,D,1,1,explicit_single,True,True,1,math_filter_rejection,"[{""start"": 0, ""end"": 1, ""label"": ""D"", ""labels"": [""D""], ""kind"": ""leading"", ""issue"": null, ""final"": false, ""revision"": false}]",[]
S010,2873,$DATA_DIR/P2_9_20260911T045010Z/results/large/train_cases.jsonl,large,arc,train,Mercury_SC_415737,c2c,True,False,94da40fd54f05306818737203871b6dfd9ceda4d0a5062efca075acdcb004e5a,old_to_V2,C,1,0,saved_valid,A,1,0,explicit_single,A,1,0,explicit_single,True,False,0,standalone_pattern,"[{""start"": 0, ""end"": 1, ""label"": ""A"", ""labels"": [""A""], ""kind"": ""leading"", ""issue"": null, ""final"": false, ""revision"": false}]",[]
S010,2893,$DATA_DIR/P2_9_20260911T045010Z/results/large/train_cases.jsonl,large,arc,train,Mercury_405773,c2c,True,False,69b1843698fc387d1ed37da789e988828f85643cdfa716010ae00f62e90b4727,old_to_V2,INVALID,0,0,legacy_parse_failure,B,1,1,explicit_single,B,1,1,explicit_single,True,True,1,math_filter_rejection,"[{""start"": 0, ""end"": 1, ""label"": ""B"", ""labels"": [""B""], ""kind"": ""leading"", ""issue"": null, ""final"": false, ""revision"": false}]",[]
S010,2934,$DATA_DIR/P2_9_20260911T045010Z/results/large/train_cases.jsonl,large,arc,train,Mercury_7187005,c2c,True,False,f2d64bad4ec701ade8321c428d63e358e37b1c0626cd0cfbe2f80524650d53f7,old_to_V2,INVALID,0,0,legacy_parse_failure,B,1,1,explicit_single,B,1,1,explicit_single,True,True,1,math_filter_rejection,"[{""start"": 0, ""end"": 1, ""label"": ""B"", ""labels"": [""B""], ""kind"": ""leading"", ""issue"": null, ""final"": false, ""revision"": false}]",[]
S010,3019,$DATA_DIR/P2_9_20260911T045010Z/results/large/train_cases.jsonl,large,arc,train,Mercury_SC_400673,c2c,True,False,66c13c26cc6b00dff32e589264815f100cb4190670920d9e8f20de4a558fd10b,old_to_V2,INVALID,0,0,legacy_parse_failure,B,1,1,explicit_single,B,1,1,explicit_single,True,True,1,math_filter_rejection,"[{""start"": 0, ""end"": 1, ""label"": ""B"", ""labels"": [""B""], ""kind"": ""leading"", ""issue"": null, ""final"": false, ""revision"": false}]",[]
S010,3163,$DATA_DIR/P2_9_20260911T045010Z/results/large/train_cases.jsonl,large,arc,train,Mercury_7132038,c2c,True,False,19d1bcd1b908587335249c7080eb3f437303087b8befb5390a94a1edc266d308,old_to_V2,INVALID,0,0,legacy_parse_failure,A,1,1,explicit_single,A,1,1,explicit_single,True,True,1,math_filter_rejection,"[{""start"": 0, ""end"": 1, ""label"": ""A"", ""labels"": [""A""], ""kind"": ""leading"", ""issue"": null, ""final"": false, ""revision"": false}]",[]
S010,3189,$DATA_DIR/P2_9_20260911T045010Z/results/large/train_cases.jsonl,large,arc,train,MCAS_1998_8_7,c2c,True,False,5d610b18c4368578608a327c0997a7563005f38885bfb0c0206f45fe4f484502,old_to_V2,INVALID,0,0,legacy_parse_failure,C,1,1,explicit_single,C,1,1,explicit_single,True,True,1,math_filter_rejection,"[{""start"": 0, ""end"": 1, ""label"": ""C"", ""labels"": [""C""], ""kind"": ""leading"", ""issue"": null, ""final"": false, ""revision"": false}]",[]
S010,3217,$DATA_DIR/P2_9_20260911T045010Z/results/large/train_cases.jsonl,large,arc,train,AKDE&ED_2012_8_5,c2c,True,False,efc4795e42c8c68c92ed7b777a603a61cc56257dd4da1d9081f331d811843b69,old_to_V2,INVALID,0,0,legacy_parse_failure,C,1,1,explicit_single,C,1,1,explicit_single,True,True,1,math_filter_rejection,"[{""start"": 0, ""end"": 1, ""label"": ""C"", ""labels"": [""C""], ""kind"": ""leading"", ""issue"": null, ""final"": false, ""revision"": false}]",[]
S010,3261,$DATA_DIR/P2_9_20260911T045010Z/results/large/train_cases.jsonl,large,arc,train,NYSEDREGENTS_2007_8_6,c2c,True,False,bf87eb7a6be016cdf764200927918d61e1945ae5d5437ab6fe6c6d7028eaa745,old_to_V2,INVALID,0,0,legacy_parse_failure,B,1,1,explicit_single,B,1,1,explicit_single,True,True,1,math_filter_rejection,"[{""start"": 0, ""end"": 1, ""label"": ""B"", ""labels"": [""B""], ""kind"": ""leading"", ""issue"": null, ""final"": false, ""revision"": false}]",[]
S010,3319,$DATA_DIR/P2_9_20260911T045010Z/results/large/train_cases.jsonl,large,arc,train,Mercury_7220273,c2c,True,False,2bd8281745c8fa3642be5eff40b27dc9738914e4329a10aa0d72018810142073,old_to_V2,INVALID,0,0,legacy_parse_failure,C,1,1,explicit_single,C,1,1,explicit_single,True,True,1,math_filter_rejection,"[{""start"": 0, ""end"": 1, ""label"": ""C"", ""labels"": [""C""], ""kind"": ""leading"", ""issue"": null, ""final"": false, ""revision"": false}]",[]
S011,10,$DATA_DIR/P2_10_20260911T122423Z/results/large/arc/train_cases.jsonl,large,arc,train,Mercury_415080,c2c,False,True,48da8c72337b132a0c23b0505edaeed135d73a4425f1750dbf781aaf73de57a3,old_to_V2,INVALID,0,0,legacy_parse_failure,C,1,1,explicit_single,C,1,1,explicit_single,True,True,1,math_filter_rejection,"[{""start"": 0, ""end"": 1, ""label"": ""C"", ""labels"": [""C""], ""kind"": ""leading"", ""issue"": null, ""final"": false, ""revision"": false}]",[]
S011,65,$DATA_DIR/P2_10_20260911T122423Z/results/large/arc/train_cases.jsonl,large,arc,train,Mercury_7211873,c2c,False,True,0b505ba68eacd0291f5700d7f25c623c0f8d3b6ecda788da4b514e0ac9e191d7,old_to_V2,INVALID,0,0,legacy_parse_failure,A,1,1,explicit_single,A,1,1,explicit_single,True,True,1,math_filter_rejection,"[{""start"": 0, ""end"": 1, ""label"": ""A"", ""labels"": [""A""], ""kind"": ""leading"", ""issue"": null, ""final"": false, ""revision"": false}]",[]
S011,99,$DATA_DIR/P2_10_20260911T122423Z/results/large/arc/train_cases.jsonl,large,arc,train,Mercury_7270305,c2c,False,True,5e66b6111a797dcef580147ea37548de01383c3cca63f14b9ce06379fcba45db,old_to_V2,INVALID,0,0,legacy_parse_failure,D,1,1,explicit_single,D,1,1,explicit_single,True,True,1,math_filter_rejection,"[{""start"": 0, ""end"": 1, ""label"": ""D"", ""labels"": [""D""], ""kind"": ""leading"", ""issue"": null, ""final"": false, ""revision"": false}]",[]
S011,128,$DATA_DIR/P2_10_20260911T122423Z/results/large/arc/train_cases.jsonl,large,arc,train,Mercury_7220273,c2c,False,True,2bd8281745c8fa3642be5eff40b27dc9738914e4329a10aa0d72018810142073,old_to_V2,INVALID,0,0,legacy_parse_failure,C,1,1,explicit_single,C,1,1,explicit_single,True,True,1,math_filter_rejection,"[{""start"": 0, ""end"": 1, ""label"": ""C"", ""labels"": [""C""], ""kind"": ""leading"", ""issue"": null, ""final"": false, ""revision"": false}]",[]
S011,143,$DATA_DIR/P2_10_20260911T122423Z/results/large/arc/train_cases.jsonl,large,arc,train,MCAS_2005_9_19,c2c,False,True,374294d719caba7dbabe70c4a2af2307693e943f7af4dfea45d63ebac9000a0a,old_to_V2,INVALID,0,0,legacy_parse_failure,C,1,0,explicit_single,C,1,0,explicit_single,True,True,0,math_filter_rejection,"[{""start"": 0, ""end"": 1, ""label"": ""C"", ""labels"": [""C""], ""kind"": ""leading"", ""issue"": null, ""final"": false, ""revision"": false}]",[]
S011,212,$DATA_DIR/P2_10_20260911T122423Z/results/large/arc/train_cases.jsonl,large,arc,train,Mercury_7246873,c2c,False,True,39a1a365a87df9228b3575cc5fcfe56ddae3b7669597e473b97096f6b95a0a7e,old_to_V2,INVALID,0,0,legacy_parse_failure,C,1,0,explicit_single,C,1,0,explicit_single,True,True,0,math_filter_rejection,"[{""start"": 0, ""end"": 1, ""label"": ""C"", ""labels"": [""C""], ""kind"": ""leading"", ""issue"": null, ""final"": false, ""revision"": false}]",[]
S011,247,$DATA_DIR/P2_10_20260911T122423Z/results/large/arc/train_cases.jsonl,large,arc,train,MCAS_1998_4_9,acw,True,True,f99f58bfe3c02b08981eae484c524f78bf3a19100bbea532f3385255f5181fa1,old_to_V2,A,1,0,saved_valid,INVALID,0,0,no_explicit_answer,INVALID,0,0,no_explicit_option,True,True,0,reverse_any_upper_fallback,[],[]
S011,268,$DATA_DIR/P2_10_20260911T122423Z/results/large/arc/train_cases.jsonl,large,arc,train,Mercury_7210263,c2c,False,True,5a1a14786339dc5aa73c129f91515f0f3c7404cc1f847ee33251e5fabf5d3a10,old_to_V2,INVALID,0,0,legacy_parse_failure,C,1,1,explicit_single,C,1,1,explicit_single,True,True,1,math_filter_rejection,"[{""start"": 0, ""end"": 1, ""label"": ""C"", ""labels"": [""C""], ""kind"": ""leading"", ""issue"": null, ""final"": false, ""revision"": false}]",[]
S011,586,$DATA_DIR/P2_10_20260911T122423Z/results/large/arc/train_cases.jsonl,large,arc,train,Mercury_7245910,c2c,False,True,499620f00c2d77155a88c369064a06c3b7ce5f3b21bc752d284aa44b29deccb8,old_to_V2,INVALID,0,0,legacy_parse_failure,C,1,1,explicit_single,C,1,1,explicit_single,True,True,1,math_filter_rejection,"[{""start"": 0, ""end"": 1, ""label"": ""C"", ""labels"": [""C""], ""kind"": ""leading"", ""issue"": null, ""final"": false, ""revision"": false}]",[]
S011,610,$DATA_DIR/P2_10_20260911T122423Z/results/large/arc/train_cases.jsonl,large,arc,train,NYSEDREGENTS_2011_4_24,c2c,False,True,7a3dbdeabc27d2f415345d4e2152d462b1ecea08666c225ccfc5a403ca811f36,old_to_V2,INVALID,0,0,legacy_parse_failure,D,1,1,explicit_single,D,1,1,explicit_single,True,True,1,math_filter_rejection,"[{""start"": 0, ""end"": 1, ""label"": ""D"", ""labels"": [""D""], ""kind"": ""leading"", ""issue"": null, ""final"": false, ""revision"": false}]",[]
S011,795,$DATA_DIR/P2_10_20260911T122423Z/results/large/arc/train_cases.jsonl,large,arc,train,NYSEDREGENTS_2009_8_41,c2c,False,True,9f7d5b6954d7d085916b44ea47a4d364f5190a5a2b4622edd617aea9bd90de03,old_to_V2,INVALID,0,0,legacy_parse_failure,D,1,1,explicit_single,D,1,1,explicit_single,True,True,1,math_filter_rejection,"[{""start"": 0, ""end"": 1, ""label"": ""D"", ""labels"": [""D""], ""kind"": ""leading"", ""issue"": null, ""final"": false, ""revision"": false}]",[]
S011,802,$DATA_DIR/P2_10_20260911T122423Z/results/large/arc/train_cases.jsonl,large,arc,train,Mercury_401402,c2c,False,True,b3a5ef0527ca7de3bb2c05cd1933d1b59735ef24a9f9938d6ec13f14c6611e0f,old_to_V2,INVALID,0,0,legacy_parse_failure,D,1,1,explicit_single,D,1,1,explicit_single,True,True,1,math_filter_rejection,"[{""start"": 0, ""end"": 1, ""label"": ""D"", ""labels"": [""D""], ""kind"": ""leading"", ""issue"": null, ""final"": false, ""revision"": false}]",[]
S011,815,$DATA_DIR/P2_10_20260911T122423Z/results/large/arc/train_cases.jsonl,large,arc,train,Mercury_7187005,c2c,False,True,f2d64bad4ec701ade8321c428d63e358e37b1c0626cd0cfbe2f80524650d53f7,old_to_V2,INVALID,0,0,legacy_parse_failure,B,1,1,explicit_single,B,1,1,explicit_single,True,True,1,math_filter_rejection,"[{""start"": 0, ""end"": 1, ""label"": ""B"", ""labels"": [""B""], ""kind"": ""leading"", ""issue"": null, ""final"": false, ""revision"": false}]",[]
S011,925,$DATA_DIR/P2_10_20260911T122423Z/results/large/arc/train_cases.jsonl,large,arc,train,MDSA_2011_8_25,c2c,False,True,945aa011768418d642ad086ef9f2551622fd0b7d83f53a42ddfc92d767a1765f,old_to_V2,INVALID,0,0,legacy_parse_failure,D,1,1,explicit_single,D,1,1,explicit_single,True,True,1,math_filter_rejection,"[{""start"": 0, ""end"": 1, ""label"": ""D"", ""labels"": [""D""], ""kind"": ""leading"", ""issue"": null, ""final"": false, ""revision"": false}]",[]
S011,1013,$DATA_DIR/P2_10_20260911T122423Z/results/large/arc/train_cases.jsonl,large,arc,train,MDSA_2007_8_54,c2c,False,True,89450fbea08e35b977c56057b7c81feb8feac2b0a7dde1385905cd9993412124,old_to_V2,INVALID,0,0,legacy_parse_failure,C,1,1,explicit_single,C,1,1,explicit_single,True,True,1,math_filter_rejection,"[{""start"": 0, ""end"": 1, ""label"": ""C"", ""labels"": [""C""], ""kind"": ""leading"", ""issue"": null, ""final"": false, ""revision"": false}]",[]
S012,90,$DATA_DIR/P2_9_20260911T045010Z/results/large/validation_cases.jsonl,large,arc,validation,Mercury_7115063,c2c,True,False,6b444009c9831df2b3724c9ad84ca69c5f34751826b19a0d886d5700c864088a,old_to_V2,INVALID,0,0,legacy_parse_failure,A,1,1,explicit_single,A,1,1,explicit_single,True,True,1,math_filter_rejection,"[{""start"": 0, ""end"": 1, ""label"": ""A"", ""labels"": [""A""], ""kind"": ""leading"", ""issue"": null, ""final"": false, ""revision"": false}]",[]
S012,259,$DATA_DIR/P2_9_20260911T045010Z/results/large/validation_cases.jsonl,large,arc,validation,Mercury_7004410,c2c,True,False,1d8370addbf09ebb39f3dbfc198cde00e34ff9ddd8aa44a3c3e66332635760b5,old_to_V2,INVALID,0,0,legacy_parse_failure,B,1,1,explicit_single,B,1,1,explicit_single,True,True,1,math_filter_rejection,"[{""start"": 0, ""end"": 1, ""label"": ""B"", ""labels"": [""B""], ""kind"": ""leading"", ""issue"": null, ""final"": false, ""revision"": false}]",[]
S012,265,$DATA_DIR/P2_9_20260911T045010Z/results/large/validation_cases.jsonl,large,arc,validation,Mercury_7270200,c2c,True,False,7dc462dd458cf2e3fbc00d9d7d537ef1e6e8fc67c9460557a5b983e002fa9b3e,old_to_V2,INVALID,0,0,legacy_parse_failure,A,1,1,explicit_single,A,1,1,explicit_single,True,True,1,math_filter_rejection,"[{""start"": 0, ""end"": 1, ""label"": ""A"", ""labels"": [""A""], ""kind"": ""leading"", ""issue"": null, ""final"": false, ""revision"": false}]",[]
S012,275,$DATA_DIR/P2_9_20260911T045010Z/results/large/validation_cases.jsonl,large,arc,validation,Mercury_400885,c2c,True,False,2670d123c4bb656e9eff65a34c32b81c481ab828f3583e4b5b8d41c7b37c4be9,old_to_V2,INVALID,0,0,legacy_parse_failure,D,1,1,explicit_single,D,1,1,explicit_single,True,True,1,math_filter_rejection,"[{""start"": 0, ""end"": 1, ""label"": ""D"", ""labels"": [""D""], ""kind"": ""leading"", ""issue"": null, ""final"": false, ""revision"": false}]",[]
S012,301,$DATA_DIR/P2_9_20260911T045010Z/results/large/validation_cases.jsonl,large,arc,validation,Mercury_7241115,c2c,True,False,3f62f2e8e94eeb815f829a6510dcc7ee93467d72ff62ca236002a16d01ca0dcb,old_to_V2,INVALID,0,0,legacy_parse_failure,D,1,0,explicit_single,D,1,0,explicit_single,True,True,0,math_filter_rejection,"[{""start"": 0, ""end"": 1, ""label"": ""D"", ""labels"": [""D""], ""kind"": ""leading"", ""issue"": null, ""final"": false, ""revision"": false}]",[]
S012,427,$DATA_DIR/P2_9_20260911T045010Z/results/large/validation_cases.jsonl,large,arc,validation,Mercury_189490,c2c,True,False,bba83abd4858ac69faad62dd4d1a976aa508ace4aef8a73cc7c0c28a62fd8aaf,old_to_V2,INVALID,0,0,legacy_parse_failure,A,1,1,explicit_single,A,1,1,explicit_single,True,True,1,math_filter_rejection,"[{""start"": 0, ""end"": 1, ""label"": ""A"", ""labels"": [""A""], ""kind"": ""leading"", ""issue"": null, ""final"": false, ""revision"": false}]",[]
S012,511,$DATA_DIR/P2_9_20260911T045010Z/results/large/validation_cases.jsonl,large,arc,validation,MCAS_2009_8_5,c2c,True,False,20d6c53ae5c684d94cacee53a27254bb230cc5c22f6c83d6087cc53e3b754060,old_to_V2,INVALID,0,0,legacy_parse_failure,D,1,1,explicit_single,D,1,1,explicit_single,True,True,1,math_filter_rejection,"[{""start"": 0, ""end"": 1, ""label"": ""D"", ""labels"": [""D""], ""kind"": ""leading"", ""issue"": null, ""final"": false, ""revision"": false}]",[]
S012,617,$DATA_DIR/P2_9_20260911T045010Z/results/large/validation_cases.jsonl,large,arc,validation,Mercury_412683,c2c,True,False,851c1fcee1a3d409b2da6dd5a09f6f5acf675bbf520f616d67b2dc4e0b8c5d5c,old_to_V2,INVALID,0,0,legacy_parse_failure,D,1,1,explicit_single,D,1,1,explicit_single,True,True,1,math_filter_rejection,"[{""start"": 0, ""end"": 1, ""label"": ""D"", ""labels"": [""D""], ""kind"": ""leading"", ""issue"": null, ""final"": false, ""revision"": false}]",[]
S012,643,$DATA_DIR/P2_9_20260911T045010Z/results/large/validation_cases.jsonl,large,arc,validation,Mercury_414131,c2c,True,False,3986d9118721da96a6b5bdf5999e70c26cec69586c01e217ffd04d19b51ae57f,old_to_V2,INVALID,0,0,legacy_parse_failure,C,1,1,explicit_single,C,1,1,explicit_single,True,True,1,math_filter_rejection,"[{""start"": 0, ""end"": 1, ""label"": ""C"", ""labels"": [""C""], ""kind"": ""leading"", ""issue"": null, ""final"": false, ""revision"": false}]",[]
S012,761,$DATA_DIR/P2_9_20260911T045010Z/results/large/validation_cases.jsonl,large,arc,validation,Mercury_7221095,c2c,True,False,a734f4cf4886ca3c6603040a060a802c463f88f2d4ab98041e78d1daaf5b9b64,old_to_V2,INVALID,0,0,legacy_parse_failure,A,1,1,explicit_single,A,1,1,explicit_single,True,True,1,math_filter_rejection,"[{""start"": 0, ""end"": 1, ""label"": ""A"", ""labels"": [""A""], ""kind"": ""leading"", ""issue"": null, ""final"": false, ""revision"": false}]",[]
